cluster_name,representative_length,number_of_members,representative,type,num_viral_members,viral_ratio,is_circular,pos_cluster
Cluster_2343,14162,5,H_NODE_2243_length_14162_cov_42.581760,hybrid extension,5,1,0,0
Cluster_2344,14150,2,H_NODE_2245_length_14150_cov_37.371818,identical,2,1,0,8
Cluster_2345,14148,2,H_NODE_2246_length_14148_cov_14.565152,identical,2,1,0,0
Cluster_2346,14147,3,H_NODE_2247_length_14147_cov_15.940656,hybrid extension,3,1,0,18
Cluster_2347,14139,2,H_NODE_2248_length_14139_cov_15.631816,identical,2,1,0,159
Cluster_2348,14137,5,H_NODE_2249_length_14137_cov_13.615489,hybrid extension,1,0.2,0,NA
Cluster_2349,14131,5,H_NODE_2250_length_14131_cov_32.909954,hybrid extension,5,1,0,1061
Cluster_2350,14130,2,H_NODE_2251_length_14130_cov_25.062344,identical,2,1,0,NA
Cluster_2351,14130,2,H_NODE_2253_length_14130_cov_7.552524,identical,2,1,0,0
Cluster_2352,14130,2,S_NODE_2209_length_14130_cov_12.243876,identical,2,1,0,NA
Cluster_2353,14116,2,H_NODE_2254_length_14116_cov_61.183930,identical,2,1,0,226
Cluster_2354,14110,2,H_NODE_2256_length_14110_cov_17.120432,identical,2,1,0,334
Cluster_2355,14095,2,H_NODE_2257_length_14095_cov_21.422179,identical,2,1,0,59
Cluster_2356,14094,2,S_NODE_2215_length_14094_cov_84.729577,short longer than hybrid,2,1,0,306
Cluster_2357,14094,2,H_NODE_2258_length_14094_cov_11.305506,identical,NA,NA,0,NA
Cluster_2358,14089,2,S_NODE_2218_length_14089_cov_42.943203,identical,2,1,0,884
Cluster_2359,14084,2,S_NODE_2219_length_14084_cov_27.528337,identical,2,1,0,2
Cluster_2360,14078,2,H_NODE_2261_length_14078_cov_19.165221,identical,2,1,0,40
Cluster_2361,14070,2,H_NODE_2263_length_14070_cov_76.469770,identical,2,1,0,187
Cluster_2362,14067,2,S_NODE_2224_length_14067_cov_27.008895,short longer than hybrid,2,1,0,NA
Cluster_2363,14067,6,S_NODE_2223_length_14067_cov_29.376184,short longer than hybrid,6,1,0,123
Cluster_2364,14066,2,H_NODE_2264_length_14066_cov_7.459717,identical,2,1,0,7
Cluster_2365,14064,3,H_NODE_2265_length_14064_cov_18.153835,hybrid extension,3,1,0,701
Cluster_2366,14059,2,S_NODE_2228_length_14059_cov_75.580678,short longer than hybrid,2,1,0,855
Cluster_2367,14059,3,H_NODE_2266_length_14059_cov_13.704278,hybrid extension,3,1,0,122
Cluster_2368,14050,4,S_NODE_2229_length_14050_cov_14.019033,short longer than hybrid,NA,NA,0,NA
Cluster_2369,14049,2,H_NODE_2268_length_14049_cov_24.197457,identical,2,1,0,79
Cluster_2370,14045,2,S_NODE_2231_length_14045_cov_8.049576,identical,NA,NA,0,NA
Cluster_2371,14044,3,H_NODE_2271_length_14044_cov_19.333549,hybrid extension,3,1,0,141
Cluster_2372,14044,9,H_NODE_2270_length_14044_cov_49.778329,hybrid extension,9,1,0,309
Cluster_2373,14042,2,H_NODE_2272_length_14042_cov_7.212073,identical,NA,NA,0,NA
Cluster_2374,14033,5,S_NODE_2234_length_14033_cov_17.945707,short longer than hybrid,5,1,0,232
Cluster_2375,14032,4,H_NODE_2273_length_14032_cov_7.733261,hybrid extension,4,1,0,1625
Cluster_2376,14029,2,S_NODE_2236_length_14029_cov_22.975183,short longer than hybrid,2,1,0,9
Cluster_2377,14025,2,S_NODE_2237_length_14025_cov_7.386530,identical,2,1,0,10
Cluster_2378,14024,2,S_NODE_2238_length_14024_cov_7.544434,identical,2,1,0,NA
Cluster_2379,14023,3,H_NODE_2277_length_14023_cov_64.645006,hybrid extension,3,1,0,7
Cluster_2380,14010,2,S_NODE_2240_length_14010_cov_40.720233,short longer than hybrid,2,1,0,651
Cluster_2381,14001,3,H_NODE_2279_length_14001_cov_42.886190,hybrid extension,3,1,0,9
Cluster_2382,13987,3,S_NODE_2242_length_13987_cov_42.961760,short longer than hybrid,3,1,0,52
Cluster_2383,13979,2,S_NODE_2245_length_13979_cov_35.275556,identical,2,1,0,NA
Cluster_2384,13978,2,H_NODE_2282_length_13978_cov_77.982889,hybrid extension,2,1,0,185
Cluster_2385,13975,4,S_NODE_2246_length_13975_cov_28.072140,short longer than hybrid,4,1,0,397
Cluster_2386,13971,3,H_NODE_2284_length_13971_cov_14.812337,hybrid extension,3,1,0,1081
Cluster_2387,13967,3,H_NODE_2285_length_13967_cov_28.744147,hybrid extension,3,1,0,0
Cluster_2388,13965,5,S_NODE_2248_length_13965_cov_73.679939,short longer than hybrid,5,1,0,234
Cluster_2389,13958,2,H_NODE_2287_length_13958_cov_22.102813,identical,2,1,0,365
Cluster_2390,13947,2,S_NODE_2250_length_13947_cov_30.064544,short longer than hybrid,2,1,0,47
Cluster_2391,13943,2,H_NODE_2288_length_13943_cov_12.590258,identical,2,1,0,970
Cluster_2392,13937,2,S_NODE_2253_length_13937_cov_8.820637,identical,2,1,0,NA
Cluster_2393,13933,2,S_NODE_2255_length_13933_cov_7.578734,identical,NA,NA,0,NA
Cluster_2394,13927,3,H_NODE_2291_length_13927_cov_9.896304,hybrid extension,3,1,0,29
Cluster_2395,13925,2,S_NODE_2256_length_13925_cov_9.297072,identical,2,1,0,0
Cluster_2396,13924,2,H_NODE_2294_length_13924_cov_8.626223,hybrid extension,2,1,0,9
Cluster_2397,13924,2,H_NODE_2293_length_13924_cov_16.776618,identical,2,1,0,324
Cluster_2398,13909,2,H_NODE_2295_length_13909_cov_86.920331,identical,2,1,0,NA
Cluster_2399,13908,2,S_NODE_2259_length_13908_cov_9.519919,identical,NA,NA,0,NA
Cluster_2400,13905,2,H_NODE_2297_length_13905_cov_8.647336,identical,2,1,0,70
Cluster_2401,13898,2,S_NODE_2262_length_13898_cov_26.863772,short longer than hybrid,2,1,0,40
Cluster_2402,13894,2,H_NODE_2299_length_13894_cov_32.102637,hybrid extension,2,1,0,117
Cluster_2403,13876,2,H_NODE_2300_length_13876_cov_9.653066,identical,2,1,0,159
Cluster_2404,13875,3,H_NODE_2301_length_13875_cov_41.184172,hybrid extension,3,1,0,2
Cluster_2405,13874,3,H_NODE_2303_length_13874_cov_21.239543,hybrid extension,3,1,0,234
Cluster_2406,13874,3,H_NODE_2302_length_13874_cov_55.702044,hybrid extension,3,1,0,NA
Cluster_2407,13870,2,S_NODE_2266_length_13870_cov_96.323728,identical,2,1,0,187
Cluster_2408,13869,2,H_NODE_2305_length_13869_cov_39.508732,identical,2,1,0,2
Cluster_2409,13869,2,S_NODE_2268_length_13869_cov_7.899578,short longer than hybrid,2,1,0,663
Cluster_2410,13860,2,H_NODE_2306_length_13860_cov_72.404136,identical,2,1,0,307
Cluster_2411,13858,6,H_NODE_2307_length_13858_cov_10.333333,hybrid extension,3,0.5,0,NA
Cluster_2412,13844,3,H_NODE_2309_length_13844_cov_15.123934,hybrid extension,3,1,0,117
Cluster_2413,13843,4,S_NODE_2273_length_13843_cov_12.630869,short longer than hybrid,NA,NA,0,NA
Cluster_2414,13841,2,H_NODE_2311_length_13841_cov_5.914540,identical,2,1,0,NA
Cluster_2415,13839,2,H_NODE_2312_length_13839_cov_6.406068,identical,2,1,0,NA
Cluster_2416,13830,2,S_NODE_2277_length_13830_cov_100.391374,short longer than hybrid,2,1,0,124
Cluster_2417,13819,3,H_NODE_2313_length_13819_cov_54.817850,hybrid extension,3,1,0,12
Cluster_2418,13814,2,H_NODE_2314_length_13814_cov_67.576021,hybrid extension,2,1,0,2
Cluster_2419,13811,4,S_NODE_2278_length_13811_cov_27.441391,short longer than hybrid,4,1,0,124
Cluster_2420,13804,2,S_NODE_2280_length_13804_cov_46.897419,short longer than hybrid,2,1,0,1232
Cluster_2421,13801,5,H_NODE_2315_length_13801_cov_42.678880,hybrid extension,5,1,0,0
Cluster_2422,13801,1,S_NODE_2282_length_13801_cov_31.941056,singleton - S,NA,NA,0,NA
Cluster_2423,13787,2,H_NODE_2316_length_13787_cov_7.915227,identical,2,1,0,1175
Cluster_2424,13786,2,S_NODE_2285_length_13786_cov_26.917490,identical,2,1,0,NA
Cluster_2425,13785,2,S_NODE_2286_length_13785_cov_20.415654,identical,2,1,0,1900
Cluster_2426,13783,4,H_NODE_2320_length_13783_cov_11.904584,hybrid extension,4,1,0,0
Cluster_2427,13776,4,S_NODE_2290_length_13776_cov_16.425086,short longer than hybrid,4,1,0,1391
Cluster_2428,13774,3,H_NODE_2322_length_13774_cov_11.149996,hybrid extension,3,1,0,70
Cluster_2429,13756,3,S_NODE_2291_length_13756_cov_87.190036,short longer than hybrid,3,1,0,30
Cluster_2430,13752,4,H_NODE_2323_length_13752_cov_7.075596,hybrid extension,2,0.5,0,NA
Cluster_2431,13747,3,H_NODE_2324_length_13747_cov_13.900514,hybrid extension,3,1,0,68
Cluster_2432,13747,3,S_NODE_2293_length_13747_cov_43.310720,short longer than hybrid,3,1,0,47
Cluster_2433,13742,6,S_NODE_2294_length_13742_cov_12.583768,short longer than hybrid,6,1,0,187
Cluster_2434,13723,2,H_NODE_2326_length_13723_cov_10.466902,identical,2,1,0,803
Cluster_2435,13718,2,S_NODE_2299_length_13718_cov_7.994261,identical,2,1,0,NA
Cluster_2436,13717,2,H_NODE_2328_length_13717_cov_47.653569,identical,2,1,0,5
Cluster_2437,13699,3,H_NODE_2329_length_13699_cov_20.343133,hybrid extension,3,1,0,35
Cluster_2438,13691,2,S_NODE_2301_length_13691_cov_15.387717,identical,2,1,0,1960
Cluster_2439,13685,2,H_NODE_2331_length_13685_cov_7.786547,identical,2,1,0,1
Cluster_2440,13679,2,H_NODE_2332_length_13679_cov_10.058073,identical,2,1,0,288
Cluster_2441,13665,4,S_NODE_2305_length_13665_cov_47.282760,short longer than hybrid,4,1,0,24
Cluster_2442,13663,2,H_NODE_2333_length_13663_cov_12.696291,identical,2,1,0,29
Cluster_2443,13660,2,H_NODE_2334_length_13660_cov_16.464864,identical,2,1,0,6
Cluster_2444,13659,2,S_NODE_2309_length_13659_cov_33.075007,short longer than hybrid,2,1,0,1
Cluster_2445,13652,2,H_NODE_2335_length_13652_cov_47.494787,identical,2,1,0,143
Cluster_2446,13651,3,H_NODE_2336_length_13651_cov_26.429607,hybrid extension,3,1,0,123
Cluster_2447,13644,2,S_NODE_2312_length_13644_cov_16.501295,identical,2,1,0,85
Cluster_2448,13638,2,H_NODE_2338_length_13638_cov_21.501665,identical,2,1,0,185
Cluster_2449,13634,3,H_NODE_2339_length_13634_cov_49.700674,hybrid extension,3,1,0,653
Cluster_2450,13619,2,H_NODE_2340_length_13619_cov_10.981545,identical,2,1,0,1801
Cluster_2451,13605,3,H_NODE_2341_length_13605_cov_20.035168,hybrid extension,3,1,0,117
Cluster_2452,13588,2,H_NODE_2344_length_13588_cov_10.655078,identical,2,1,0,336
Cluster_2453,13587,3,H_NODE_2345_length_13587_cov_18.584175,hybrid extension,3,1,0,69
Cluster_2454,13586,2,H_NODE_2346_length_13586_cov_76.367932,identical,2,1,0,58
Cluster_2455,13586,3,H_NODE_2347_length_13586_cov_17.832157,hybrid extension,3,1,0,444
Cluster_2456,13570,2,H_NODE_2350_length_13570_cov_11.050881,identical,2,1,0,258
Cluster_2457,13567,2,S_NODE_2327_length_13567_cov_8.309970,identical,2,1,0,NA
Cluster_2458,13567,2,H_NODE_2352_length_13567_cov_23.649777,identical,2,1,0,0
Cluster_2459,13564,2,S_NODE_2328_length_13564_cov_18.831287,identical,2,1,0,349
Cluster_2460,13560,2,H_NODE_2355_length_13560_cov_70.285491,identical,2,1,0,12
Cluster_2461,13558,3,H_NODE_2356_length_13558_cov_19.825255,hybrid extension,3,1,0,5
Cluster_2462,13552,2,S_NODE_2331_length_13552_cov_9.745847,identical,NA,NA,0,NA
Cluster_2463,13551,3,H_NODE_2359_length_13551_cov_19.451877,hybrid extension,3,1,0,0
Cluster_2464,13551,3,H_NODE_2358_length_13551_cov_20.370605,hybrid extension,3,1,0,1462
Cluster_2465,13531,2,H_NODE_2361_length_13531_cov_17.216428,identical,2,1,0,105
Cluster_2466,13528,2,S_NODE_2335_length_13528_cov_17.458249,identical,NA,NA,0,NA
Cluster_2467,13527,3,H_NODE_2363_length_13527_cov_11.669179,hybrid extension,3,1,0,0
Cluster_2468,13519,2,H_NODE_2365_length_13519_cov_53.931302,identical,2,1,0,6
Cluster_2469,13511,4,S_NODE_2338_length_13511_cov_23.769501,short longer than hybrid,4,1,0,63
Cluster_2470,13500,2,H_NODE_2366_length_13500_cov_8.927391,identical,2,1,0,356
Cluster_2471,13490,2,S_NODE_2344_length_13490_cov_19.975305,identical,2,1,0,20
Cluster_2472,13483,2,S_NODE_2345_length_13483_cov_12.564465,identical,2,1,0,555
Cluster_2473,13478,2,S_NODE_2346_length_13478_cov_10.331511,identical,2,1,0,13
Cluster_2474,13474,2,H_NODE_2371_length_13474_cov_33.897655,hybrid extension,2,1,0,79
Cluster_2475,13467,2,S_NODE_2348_length_13467_cov_54.714168,identical,2,1,0,613
Cluster_2476,13458,7,H_NODE_2374_length_13458_cov_7.211237,hybrid extension,7,1,0,241
Cluster_2477,13454,2,H_NODE_2376_length_13454_cov_63.239364,identical,2,1,0,31
Cluster_2478,13450,3,H_NODE_2378_length_13450_cov_8.303235,hybrid extension,3,1,0,100
Cluster_2479,13439,3,H_NODE_2381_length_13439_cov_16.321214,hybrid extension,3,1,0,158
Cluster_2480,13439,4,H_NODE_2380_length_13439_cov_28.607422,hybrid extension,4,1,0,611
Cluster_2481,13437,2,H_NODE_2382_length_13437_cov_7.565965,identical,2,1,0,67
Cluster_2482,13435,3,H_NODE_2383_length_13435_cov_16.645702,hybrid extension,3,1,0,158
Cluster_2483,13433,2,H_NODE_2384_length_13433_cov_24.220577,identical,2,1,0,412
Cluster_2484,13428,4,H_NODE_2385_length_13428_cov_54.977671,hybrid extension,4,1,0,546
Cluster_2485,13427,2,S_NODE_2357_length_13427_cov_39.965113,short longer than hybrid,2,1,0,30
Cluster_2486,13416,2,H_NODE_2387_length_13416_cov_25.700053,hybrid extension,2,1,0,90
Cluster_2487,13413,4,S_NODE_2363_length_13413_cov_13.523032,short longer than hybrid,2,0.5,0,711
Cluster_2488,13413,3,S_NODE_2362_length_13413_cov_37.100256,short longer than hybrid,3,1,0,0
Cluster_2489,13404,3,H_NODE_2389_length_13404_cov_7.704301,hybrid extension,3,1,0,NA
Cluster_2490,13402,4,S_NODE_2365_length_13402_cov_10.525424,short longer than hybrid,2,0.5,0,NA
Cluster_2491,13399,2,S_NODE_2366_length_13399_cov_43.866561,identical,2,1,0,7
Cluster_2492,13395,4,S_NODE_2367_length_13395_cov_14.190458,short longer than hybrid,2,0.5,0,NA
Cluster_2493,13394,2,S_NODE_2368_length_13394_cov_7.567348,short longer than hybrid,2,1,0,803
Cluster_2494,13390,2,S_NODE_2370_length_13390_cov_8.748172,identical,2,1,0,NA
Cluster_2495,13374,3,H_NODE_2393_length_13374_cov_22.775496,hybrid extension,3,1,0,7
Cluster_2496,13371,2,H_NODE_2394_length_13371_cov_47.647916,identical,2,1,0,12
Cluster_2497,13366,3,H_NODE_2396_length_13366_cov_15.718483,hybrid extension,NA,NA,0,NA
Cluster_2498,13362,2,S_NODE_2374_length_13362_cov_44.103136,identical,2,1,0,31
Cluster_2499,13362,3,S_NODE_2375_length_13362_cov_16.516131,short longer than hybrid,3,1,0,1957
Cluster_2500,13361,2,H_NODE_2398_length_13361_cov_6.697446,identical,NA,NA,0,NA
Cluster_2501,13353,3,H_NODE_2399_length_13353_cov_11.421669,hybrid extension,3,1,0,40
Cluster_2502,13349,2,H_NODE_2400_length_13349_cov_9.370519,identical,2,1,0,72
Cluster_2503,13346,2,H_NODE_2401_length_13346_cov_8.393449,identical,2,1,0,180
Cluster_2504,13345,2,S_NODE_2380_length_13345_cov_49.107127,short longer than hybrid,2,1,0,38
Cluster_2505,13342,2,H_NODE_2402_length_13342_cov_9.011426,identical,NA,NA,0,NA
Cluster_2506,13337,2,S_NODE_2383_length_13337_cov_17.366389,short longer than hybrid,2,1,0,187
Cluster_2507,13337,2,S_NODE_2382_length_13337_cov_58.629826,identical,2,1,0,123
Cluster_2508,13335,3,S_NODE_2385_length_13335_cov_53.744927,short longer than hybrid,3,1,0,41
Cluster_2509,13332,4,H_NODE_2404_length_13332_cov_18.443620,hybrid extension,4,1,0,105
Cluster_2510,13328,2,S_NODE_2388_length_13328_cov_7.185137,identical,2,1,0,NA
Cluster_2511,13317,2,S_NODE_2391_length_13317_cov_13.793935,identical,2,1,0,588
Cluster_2512,13308,2,S_NODE_2394_length_13308_cov_8.604658,identical,2,1,0,317
Cluster_2513,13303,2,S_NODE_2395_length_13303_cov_27.426230,identical,2,1,0,6
Cluster_2514,13297,2,H_NODE_2412_length_13297_cov_7.352316,identical,NA,NA,0,NA
Cluster_2515,13295,2,H_NODE_2413_length_13295_cov_37.876139,hybrid extension,2,1,0,26
Cluster_2516,13288,2,H_NODE_2414_length_13288_cov_63.407948,identical,2,1,0,30
Cluster_2517,13284,2,H_NODE_2415_length_13284_cov_8.008513,identical,2,1,0,29
Cluster_2518,13283,2,S_NODE_2399_length_13283_cov_14.255321,identical,2,1,0,615
Cluster_2519,13281,2,S_NODE_2401_length_13281_cov_14.640946,identical,2,1,0,8
Cluster_2520,13278,3,S_NODE_2402_length_13278_cov_38.007908,short longer than hybrid,3,1,0,101
Cluster_2521,13276,2,S_NODE_2403_length_13276_cov_59.425203,identical,2,1,0,2
Cluster_2522,13272,3,H_NODE_2419_length_13272_cov_43.903005,hybrid extension,3,1,0,1871
Cluster_2523,13268,2,S_NODE_2404_length_13268_cov_21.338787,identical,2,1,0,31
Cluster_2524,13264,4,H_NODE_2421_length_13264_cov_65.383725,hybrid extension,4,1,0,31
Cluster_2525,13263,2,S_NODE_2405_length_13263_cov_55.861373,identical,2,1,0,479
Cluster_2526,13261,6,H_NODE_2423_length_13261_cov_8.317116,hybrid extension,6,1,0,75
Cluster_2527,13253,2,H_NODE_2425_length_13253_cov_15.412997,hybrid extension,2,1,0,1723
Cluster_2528,13250,5,S_NODE_2408_length_13250_cov_17.838909,short longer than hybrid,5,1,0,28
Cluster_2529,13249,2,S_NODE_2409_length_13249_cov_5.539857,identical,NA,NA,0,NA
Cluster_2530,13240,2,H_NODE_2427_length_13240_cov_7.017540,identical,2,1,0,NA
Cluster_2531,13237,2,S_NODE_2411_length_13237_cov_22.190313,identical,NA,NA,0,NA
Cluster_2532,13236,3,H_NODE_2429_length_13236_cov_13.092837,hybrid extension,3,1,0,1449
Cluster_2533,13233,2,H_NODE_2430_length_13233_cov_7.262399,identical,2,1,0,17
Cluster_2534,13225,2,S_NODE_2414_length_13225_cov_33.811422,identical,2,1,0,1
Cluster_2535,13222,2,H_NODE_2432_length_13222_cov_25.155632,identical,2,1,0,9
Cluster_2536,13221,2,H_NODE_2434_length_13221_cov_14.269742,identical,2,1,0,0
Cluster_2537,13221,2,S_NODE_2417_length_13221_cov_69.851306,identical,2,1,0,16
Cluster_2538,13219,4,S_NODE_2419_length_13219_cov_33.158035,short longer than hybrid,4,1,0,308
Cluster_2539,13216,2,S_NODE_2420_length_13216_cov_6.109481,identical,2,1,0,NA
Cluster_2540,13207,2,S_NODE_2421_length_13207_cov_92.175000,short longer than hybrid,2,1,0,38
Cluster_2541,13197,2,H_NODE_2436_length_13197_cov_9.236649,identical,2,1,0,4
Cluster_2542,13184,2,H_NODE_2438_length_13184_cov_6.611626,identical,2,1,0,41
Cluster_2543,13183,2,H_NODE_2439_length_13183_cov_9.528722,identical,2,1,0,429
Cluster_2544,13181,2,H_NODE_2440_length_13181_cov_17.989275,identical,2,1,0,493
Cluster_2545,13179,3,H_NODE_2441_length_13179_cov_10.558305,hybrid extension,3,1,0,0
Cluster_2546,13177,2,H_NODE_2442_length_13177_cov_18.871801,identical,2,1,0,20
Cluster_2547,13176,2,H_NODE_2443_length_13176_cov_14.396276,identical,2,1,0,0
Cluster_2548,13174,2,S_NODE_2436_length_13174_cov_6.188702,identical,2,1,0,1
Cluster_2549,13171,2,H_NODE_2445_length_13171_cov_8.848896,hybrid extension,1,0.5,0,NA
Cluster_2550,13168,4,H_NODE_2447_length_13168_cov_13.023771,hybrid extension,NA,NA,0,NA
Cluster_2551,13168,3,H_NODE_2446_length_13168_cov_27.196074,hybrid extension,3,1,0,494
Cluster_2552,13163,2,H_NODE_2449_length_13163_cov_22.834075,hybrid extension,2,1,0,9
Cluster_2553,13163,2,S_NODE_2438_length_13163_cov_24.275621,short longer than hybrid,2,1,0,0
Cluster_2554,13158,2,H_NODE_2450_length_13158_cov_10.392756,identical,2,1,0,1
Cluster_2555,13147,2,S_NODE_2441_length_13147_cov_19.073041,identical,2,1,0,NA
Cluster_2556,13146,4,H_NODE_2452_length_13146_cov_67.286735,hybrid extension,4,1,0,240
Cluster_2557,13145,2,S_NODE_2443_length_13145_cov_7.613766,identical,2,1,0,NA
Cluster_2558,13144,3,H_NODE_2454_length_13144_cov_64.914804,hybrid extension,3,1,0,12
Cluster_2559,13142,2,S_NODE_2444_length_13142_cov_78.768344,identical,2,1,0,28
Cluster_2560,13125,5,S_NODE_2445_length_13125_cov_27.280889,short longer than hybrid,5,1,0,535
Cluster_2561,13121,5,S_NODE_2446_length_13121_cov_43.216561,short longer than hybrid,5,1,0,26
Cluster_2562,13120,2,H_NODE_2457_length_13120_cov_5.733703,identical,2,1,0,4
Cluster_2563,13115,2,S_NODE_2448_length_13115_cov_58.428395,short longer than hybrid,2,1,0,143
Cluster_2564,13114,2,H_NODE_2458_length_13114_cov_18.435820,identical,2,1,0,0
Cluster_2565,13110,3,H_NODE_2459_length_13110_cov_66.162674,hybrid extension,3,1,0,170
Cluster_2566,13107,2,S_NODE_2450_length_13107_cov_8.994607,identical,2,1,0,1414
Cluster_2567,13103,2,H_NODE_2461_length_13103_cov_34.385018,identical,2,1,0,287
Cluster_2568,13090,2,H_NODE_2462_length_13090_cov_19.376610,hybrid extension,2,1,0,10
Cluster_2569,13089,3,H_NODE_2464_length_13089_cov_13.919765,hybrid extension,3,1,0,72
Cluster_2570,13087,3,H_NODE_2465_length_13087_cov_10.349074,hybrid extension,3,1,0,NA
Cluster_2571,13085,2,H_NODE_2466_length_13085_cov_6.382544,identical,2,1,0,716
Cluster_2572,13084,4,S_NODE_2455_length_13084_cov_11.145250,short longer than hybrid,4,1,0,NA
Cluster_2573,13084,2,H_NODE_2467_length_13084_cov_69.572355,hybrid extension,2,1,0,30
Cluster_2574,13082,2,S_NODE_2456_length_13082_cov_23.163412,identical,2,1,0,741
Cluster_2575,13080,3,H_NODE_2470_length_13080_cov_12.185054,hybrid extension,3,1,0,16
Cluster_2576,13079,2,S_NODE_2457_length_13079_cov_7.627934,identical,NA,NA,0,NA
Cluster_2577,13077,3,S_NODE_2458_length_13077_cov_53.857992,short longer than hybrid,3,1,0,0
Cluster_2578,13072,2,S_NODE_2459_length_13072_cov_11.759444,identical,2,1,0,588
Cluster_2579,13062,2,H_NODE_2473_length_13062_cov_10.600155,identical,2,1,0,702
Cluster_2580,13057,2,S_NODE_2463_length_13057_cov_16.826218,identical,2,1,0,1189
Cluster_2581,13056,5,H_NODE_2476_length_13056_cov_12.733467,hybrid extension,3,0.6,0,NA
Cluster_2582,13056,2,H_NODE_2475_length_13056_cov_36.534535,identical,2,1,0,2
Cluster_2583,13043,2,H_NODE_2477_length_13043_cov_7.029963,identical,2,1,0,216
Cluster_2584,13039,2,H_NODE_2478_length_13039_cov_17.698885,identical,2,1,0,1057
Cluster_2585,13037,2,H_NODE_2479_length_13037_cov_5.995972,identical,2,1,0,NA
Cluster_2586,13023,2,H_NODE_2480_length_13023_cov_12.177419,identical,2,1,0,7
Cluster_2587,13020,2,S_NODE_2473_length_13020_cov_8.118514,identical,NA,NA,0,NA
Cluster_2588,13018,4,S_NODE_2474_length_13018_cov_84.827477,short longer than hybrid,4,1,0,15
Cluster_2589,13018,2,H_NODE_2483_length_13018_cov_6.960593,identical,NA,NA,0,NA
Cluster_2590,13016,2,H_NODE_2484_length_13016_cov_13.147956,identical,2,1,0,17
Cluster_2591,13015,2,S_NODE_2477_length_13015_cov_19.529950,identical,2,1,0,27
