id,name,taxonomy,pos_cluster
KX266483.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266482.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266481.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266480.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266479.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266478.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266477.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266476.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266475.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266474.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266473.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266472.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266471.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266470.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266469.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266468.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266467.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266466.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266465.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266464.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266463.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266462.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266461.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266460.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266459.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266458.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266457.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266456.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266455.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266454.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266453.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266452.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266451.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266450.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266449.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266448.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266447.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266446.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266445.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266444.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266443.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266442.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266441.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266440.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266439.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266438.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266437.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266436.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266435.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266434.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266433.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266432.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266431.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266430.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266429.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266428.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266427.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266426.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266425.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266424.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266423.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266422.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266421.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266420.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266419.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266418.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266417.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266416.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266415.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266414.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266413.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266412.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266411.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266410.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266409.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266408.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266407.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266406.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266405.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266404.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266403.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266402.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266401.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266400.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266399.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266398.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266397.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266396.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266395.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266394.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266393.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266392.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266391.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266390.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266389.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266388.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266387.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266386.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266385.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266384.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266383.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266382.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266381.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266380.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266379.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266378.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266377.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266376.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266375.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266374.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266373.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266372.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266371.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266370.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266369.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266368.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266367.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266366.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266365.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266364.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266363.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266362.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266361.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266360.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266359.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266358.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266357.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266356.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266355.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266354.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266353.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266352.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266351.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266350.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266349.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266348.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266347.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266346.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266345.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266344.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266343.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266342.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266341.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266340.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266339.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266338.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266337.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266336.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266335.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266334.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266333.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266332.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266331.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266330.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266329.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266328.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266327.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266326.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266325.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266324.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266323.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266322.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266321.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266320.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266319.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266318.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266317.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266316.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266315.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266314.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266313.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266312.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266311.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266310.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266309.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266308.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266307.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266306.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266305.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266304.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266303.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266302.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266301.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
KX266300.1,Enterobacteria phage ID11,Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus,3.0
NC_029016.1,Enterococcus phage vB_EfaS_IME198,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",300.0
NC_028990.1,Enterococcus phage vB_EfaS_IME196,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",178.0
NC_028693.1,Enterococcus phage vB_EfaP_IME195,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",760.0
NC_028671.1,Enterococcus phage vB_EfaS_IME197,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",572.0
